ID,OF1,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF12,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF29,OF30,OF31,OF32,OF33,OF34,OF35,OF36,OF37,OF38,F1,F2,F3_1,F3_2,F3_3,F3_4,F3_5,F3_6,F3_7,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,S1,S2,S3,S4,S5,S6,PC,FC,WRI,SVT,VCHWC,HWCC,MC,PP,ST,SWP,DP,ADLM,ATDO,AOD,WS,WS_Function,WS_Benefit ,WS Benefit Score ,SFTS,SFS_Function,SFS_Benefit ,SFS Benefit Score,SR,SR_Function,SR_Benefit,SR Benefit Rating,PR,PR_Function,PR_Benefit,PR Benefit Rating,NR,NR_Function,NR_Benefit,NR Benefit Rating,WFR,WFR_Function,WFR_Benefit,WFR_Benefit Rating,CSP,CSP_Function,CC,CC_Function,OE,OE_Function,APP,APP_Function,APP_Benefit,APP Benefit Rating,FA,FA_Function,FA_Benefit,FA Benefit Rating ,FR,FR_Function,FR_Benefit,FR Benefit Rating ,AM,AM_Function,AM_Benefit,AM Benefit Rating,WBF,WBF_Function,WBF_Benefit,WBF Benefit Rating,WBN,WBN_Function,WBN_Benefit,WBN Benefit Rating,RSB,RSB_Function,RSB_Benefit,RSB Benefit Rating,KMH,KMH_Function,KMH_Benefit,KMH Benefit Rating,PH,PH_Function,PH_Benefit,PH Benefit Rating,POL,POL_Function,POL_Benefit,POL Benefit Rating,CRI_Benefit,PU Benefit Rating,Sens_Benefit,Sens Benefit Rating,STR_Benefit,STR Benefit Rating
425,0,0,4,5,5,2,2,3,4,2,4,0.0,3,4,4,2,3,0.111,0.09183673469387756,3,3,0,0,2,2,3,1864,1,5,0,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.024793388429752067,1,1,2,1,0,0,0,0,2,5,1,2,2,3,1,0,0,0,0,1,3,2,1,0,0,0,0,3,2,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.3602941176470588,2,2,0,3,0,1,4,1,1,2,1,2,0,0,0,6,0.0,0,4.63,163.0,0.0,0.3787878787878788,0.5,0.5555555555555556,0.0,0.0,0.0,0.0,1,2,0,1,-1,0,2,0,0,0,2,3.4259459459459456,66.23146067415729,26.0,7.065923207227555,2,0.0,0,1.000257466529351,0,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,10.0,2,3.717948717948718,1,3.965381589299764,1.0,0,0,7.42495671860434,2,7.201588845032591,2,0.0,0,5.384702993126355,1,2.6504296609901177,1,4.524726311815778,1,0.0,0,4.011879996333818,1,0.0,0,4.802884734840086,1,5.6641589017044955,2,0.0,0,0.0,0,6.060099951221468,1,10.0,2,8.837308655565227,2,6.690276883451385,2,2.267139219071639,1,0.0,0,6.186992670302484,1,10.0,2,8.885653624507126,2,10.0,2,0.0,0,4.352112002323521,1,2.545538818076478,0
426,0,1,4,6,3,2,1,2,3,2,4,0.0,5,2,4,1,1,0.006,0.09183673469387756,3,3,0,0,2,0,5,2146,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,3,0,0,0,0,0,0,1,5,2,0,3,3,3,3,0,0,0,0,0,4,0,0,0,0,0,2,2,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.3602941176470588,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.007692307692307693,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.5,0.0,0.0,4,6,0,3,-1,0,4,0,2,0,2,5.0,66.23146067415729,62.378282828282835,5.31,1,0.0,0,0.0,0,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,2.15,1.0,4,1,9.55,2,6.23,1,0.0,0,3.69,0,2.03,0,4.47,1,0.0,0,3.02,1,0.0,0,2.39,0,7.55,2,4.98,1,10.0,2,6.6,1,10.0,2,8.81,2,6.7,2,10.94,2,7.5,2,5.69,1,10.0,2,9.17,2,10.0,2,0.0,0,4.09,1,0.0,0
427,0,0,0,2,6,2,1,3,4,2,4,0.0,6,3,4,0,3,0.378,0.09183673469387756,3,3,3,0,2,3,5,2175,0,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,2,0,2,1,0,2,0,3,0,2,2,5,2,1,0,0,0,0,0,0,4,0,1,0,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.3602941176470588,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.0,1,4.47,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0,3,-1,2,4,0,2,-1,2,3.4259459459459456,66.23146067415729,94.3,9.01,2,0.0,0,0.0,0,0.0,0,7.84,2,10.0,2,10.0,2,10.0,2,10.0,2,10.0,2,0.38,0.0,0,0,9.81,2,3.92,1,0.0,0,2.62,0,3.05,1,0.0,0,0.0,0,0.0,0,0.0,0,0.25,0,6.78,2,0.0,0,0.0,0,0.0,0,0.0,0,7.16,2,8.97,2,10.94,2,10.0,2,-2.38,0,10.0,2,8.6,1,10.0,2,0.0,0,8.22,2,0.0,0
430,0,0,0,5,5,3,1,3,3,2,4,0.0,5,5,3,0,3,0.9,0.09183673469387756,3,0,0,0,2,1,5,2169,1,5,0,0,0.027586206896551724,0.0,0.2857142857142857,0.0,0.0,0.024793388429752067,2,0,0,1,0,2,0,2,5,2,1,1,2,1,0,0,0,4,0,0,4,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.3602941176470588,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.007692307692307693,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0,3,-1,2,4,0,2,-1,2,3.4259459459459456,66.23146067415729,88.0,6.64,2,0.0,0,0.9,0,0.0,0,3.52,1,10.0,2,10.0,2,10.0,2,10.0,2,10.0,2,0.38,0.0,4,1,9.41,2,4.11,1,0.0,0,1.72,0,7.57,2,0.0,0,0.0,0,0.0,0,0.0,0,1.75,0,7.23,2,0.0,0,0.0,0,0.0,0,0.0,0,6.78,1,10.0,2,10.94,2,7.5,2,-14.6,0,0.0,0,8.57,1,10.0,2,0.0,0,5.9,1,0.0,0
442,0,0,4,6,0,3,0,3,3,2,5,0.0,6,4,4,4,3,0.76,0.09183673469387756,3,3,2,0,2,3,3,1973,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,1,0,2,0,0,1,0,2,4,2,2,1,3,1,1,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.3602941176470588,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.0,1,3.7,210.0,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0,3,-1,0,4,0,2,1,2,17.7,127.0,109.3,7.080039525691701,2,0.0,0,0.0,0,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,1.1329661683713612,0.0,4,1,9.760287654814224,2,8.098761350238444,2,0.0,0,5.317791992872762,1,7.167243019571242,2,0.0,0,0.0,0,2.317380798358904,1,0.0,0,-0.4658843024892634,0,7.359404352021066,2,0.0,0,0.0,0,6.854271159695652,1,10.0,2,7.869707525890978,2,8.602704443013522,2,10.942986713853614,2,10.000000000000002,2,8.7872338849181,2,10.0,2,9.739763421292084,2,10.0,2,0.0,0,4.9904050163306675,1,0.0,0
443,0,0,4,6,0,3,0,3,4,2,5,0.0,6,4,2,3,3,0.36,0.09183673469387756,3,3,2,0,2,3,3,2166,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,0,2,1,0,2,2,3,3,3,2,21,0,1,2,0,1,0,0,1,4,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.3602941176470588,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.0,1,4.03,137.21428571428572,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,4,7,0,1,-1,0,4,0,2,1,2,3.4259459459459456,66.23146067415729,53.3,8.221343873517789,2,0.0,0,0.9011328527291452,0,0.0,0,6.398559423769507,1,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,0.3776553894571204,0.0,0,0,9.489013184178985,2,5.4427209811842285,1,0.0,0,3.963748314585214,1,3.1762184304144174,1,0.0,0,0.0,0,0.0,0,0.0,0,2.5161643634678397,0,7.462239009635515,2,0.0,0,0.0,0,0.0,0,0.0,0,8.222516975669352,2,8.602704443013522,2,10.942986713853614,2,10.000000000000002,2,6.623885956227765,1,10.0,2,9.227089561939424,2,10.0,2,0.0,0,6.57883031580795,2,0.0,0
444,0,0,5,6,0,3,0,3,3,2,4,0.0,6,5,2,1,3,0.47,0.09183673469387756,3,3,3,0,2,3,3,2079,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,0,2,1,0,1,0,2,2,3,2,3,3,2,1,0,1,0,0,0,4,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.3602941176470588,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.0,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0,1,-1,0,4,0,2,1,2,5.0,66.23146067415729,62.378282828282835,6.7440711462450595,2,0.0,0,0.0,0,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,0.967741935483871,0.0,4,1,9.79091756558796,2,5.977608889596575,1,0.0,0,4.530465460539009,1,4.924057764653356,1,0.0,0,0.0,0,2.9291419159259666,1,0.0,0,1.8876726673828081,0,6.94671261355766,2,0.0,0,0.0,0,7.011483326537121,1,10.0,2,7.745964610571525,2,8.293625241468126,2,10.942986713853614,2,10.000000000000002,2,8.861860395262882,2,10.0,2,9.739763421292084,2,10.0,2,0.0,0,4.894093256090868,1,0.0,0
446,0,0,3,4,5,3,0,2,0,1,4,0.0,6,5,2,4,3,0.3,0.09183673469387756,0,1,2,1,2,3,3,2283,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,0,0,1,0,1,0,2,3,3,2,1,2,1,3,1,0,0,0,0,4,0,1,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0.3602941176470588,2,2,0,3,1,0,3,0,1,0,3,4,0,0,0,6,0.0,0,4.43,90.0,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,2.0,4,7,0,1,-1,0,4,0,2,0,2,3.4259459459459456,66.23146067415729,86.3,6.101778656126483,1,0.0,0,0.0,0,0.0,0,10.0,2,10.0,2,10.0,2,10.0,2,10.0,2,10.0,2,0.849724626278521,0.0,10,2,9.816220535357571,2,6.264591984899855,1,0.0,0,5.900382705907993,1,3.1507669117624983,1,0.0,0,0.0,0,1.6843606493835874,1,4.5775339135419095,1,0.2675010679646645,0,7.498372884777593,2,0.0,0,0.0,0,6.903629352079804,1,10.0,2,6.9251356859502975,2,10.0,2,-0.9006146240525514,0,10.000000000000002,2,-0.4917977401665429,0,10.0,2,9.273885350318471,2,10.0,2,0.0,0,4.536899851855985,1,10.0,2
448,0,3,3,6,1,3,3,3,3,2,4,0.0,4,4,5,2,1,0.252,0.09183673469387756,3,3,1,0,2,1,3,2147,1,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,3,3,0,0,0,0,2,0,1,5,1,2,3,3,0,2,0,0,0,1,0,1,0,0,0,1,2,3,1,3,1,3,0,0,1,1,1,3,1,4,2,4,0,1,0,0,1,1,0,0,1,2,0.3602941176470588,2,2,1,4,0,0,4,0,1,0,1,5,0,0,0,6,0.007692307692307693,0,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,4,2,1,-1,0,1,0,0,3,2,0.0,32.7,32.7,1.37,0,0.0,0,6.78,2,10.0,2,2.69,0,4.24,1,4.47,1,5.98,2,1.89,0,3.72,1,7.93,2.0,4,1,5.47,1,6.86,2,9.04,2,6.28,1,6.02,2,6.82,1,3.78,1,8.52,2,0.0,0,5.36,1,10.0,2,8.64,2,10.0,2,9.04,2,10.0,2,6.63,1,8.53,2,7.36,2,7.5,2,5.31,1,10.0,2,9.24,2,10.0,2,0.0,0,0.0,0,3.84,1
449,0,2,4,5,2,3,2,3,1,1,4,0.0,2,3,5,0,1,0.25,0.09183673469387756,3,3,1,0,1,3,2,2232,1,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,2,1,3,0,0,0,1,0,3,4,0,10,2,3,3,1,0,0,0,1,3,1,1,0,0,0,2,2,1,2,2,3,0,0,0,0,0,4,1,2,3,4,1,0,0,0,0,0,0,1,1,1,0.3602941176470588,2,2,0,3,1,0,4,0,1,1,1,5,0,0,0,6,0.007692307692307693,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3,-1,0,2,0,2,2,2,3.4259459459459456,66.23146067415729,58.0,3.77,1,0.0,0,4.84,1,4.18,1,2.2,0,0.0,0,5.96,2,0.0,0,2.06,0,10.0,2,4.89,1.0,10,2,7.41,2,6.97,2,8.5,2,6.18,1,5.78,2,5.8,1,5.14,1,5.92,2,0.0,0,7.6,2,8.66,2,7.61,2,10.0,2,8.32,2,10.0,2,7.99,2,8.39,2,10.94,2,0.0,0,6.32,1,10.0,2,9.24,2,10.0,2,0.0,0,0.0,0,1.52,0
451,0,3,4,6,1,2,1,3,3,2,4,0.0,5,3,4,1,1,0.279,0.09183673469387756,3,3,0,0,2,2,1,2073,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,3,3,2,0,0,0,2,0,0,5,0,2,3,3,0,2,0,0,0,1,0,1,0,0,0,0,2,1,1,3,1,3,0,0,1,2,2,3,1,3,1,3,2,1,0,1,2,1,0,0,0,2,0.3602941176470588,0,2,1,3,1,1,4,5,1,0,0,5,0,0,0,6,0.007692307692307693,2,5.5780957446808515,137.21428571428572,0.21428571428571427,1.0,0.6666666666666666,0.0,0.0,0.5,0.5,0.0,2,4,2,1,-1,0,1,0,1,3,2,0.0,0.0,0.0,0.88,0,0.0,0,7.61,2,7.05,2,1.91,0,4.75,1,4.15,1,6.47,2,1.97,0,4.62,1,7.69,2.0,4,1,1.02,0,7.0,2,7.86,1,6.96,2,5.46,2,0.0,0,0.0,0,9.65,2,0.0,0,4.51,1,7.45,2,7.96,2,10.0,2,9.2,2,6.67,2,6.41,1,5.85,1,10.94,2,7.5,2,5.14,1,10.0,2,9.17,2,10.0,2,0.0,0,0.0,0,10.0,2
452,0,3,4,5,3,2,2,2,3,2,3,0.0,5,0,5,1,1,0.016,0.09183673469387756,3,3,0,2,1,2,1,2062,1,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,3,3,0,0,0,0,2,0,2,5,0,2,2,3,2,3,0,1,0,2,0,1,0,4,0,0,2,2,1,3,0,3,0,0,0,1,1,2,1,2,2,3,0,0,0,0,1,1,0,0,1,2,0.3602941176470588,0,2,1,4,0,0,4,0,1,2,3,5,0,0,0,6,0.007692307692307693,2,5.5780957446808515,137.21428571428572,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,2,3,2,1,-1,0,1,0,2,3,2,0.0,118.0,118.0,0.6,0,4.37,1,7.41,2,10.0,2,0.99,0,5.42,1,4.69,1,10.0,2,1.28,0,5.96,1,7.25,2.0,4,1,6.65,1,7.19,2,9.98,2,7.45,2,4.19,1,7.89,1,4.4,1,10.29,2,0.0,0,4.67,1,7.77,2,8.54,2,10.0,2,8.57,2,6.67,2,6.18,1,7.19,2,10.94,2,7.5,2,5.0,1,10.0,2,8.85,2,10.0,2,0.0,0,0.0,0,5.05,1
456,0,3,4,5,3,3,0,2,1,1,4,0.0,0,1,1,3,0,0.03,0.09183673469387756,3,3,1,0,2,2,3,2082,1,5,0,3,0.027586206896551724,1.0,0.2857142857142857,0.0,0.0,0.0,3,3,2,0,0,0,0,0,1,1,1,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3,3,1,0,0,1,1,1,4,1,3,2,2,1,1,0,0,0,1,0,0,1,0,0.3602941176470588,0,2,0,4,0,0,4,0,1,0,2,4,0,0,0,6,0.0,2,5.5780957446808515,137.21428571428572,1.0,0.3787878787878788,0.6666666666666666,0.0,0.3333333333333333,0.5,0.5833333333333334,0.6666666666666666,2,4,-1,-1,-1,0,1,-1,1,0,-1,0.0,1.3,1.3,1.112365894974591,0,10.0,2,7.312693099897013,2,10.0,2,2.352772649507306,0,4.651069110889424,1,3.3366242235660586,1,6.177109546346532,2,1.55857338686897,0,10.0,2,6.915814319433516,2.0,10,2,1.054734318817419,0,8.284191751634216,2,8.309023516228104,2,7.274322062109481,2,4.559970774613266,1,7.502345898721888,1,6.6180338036751465,1,8.116539548678523,2,5.603017773766905,1,9.971521954235824,2,8.610923115764045,2,9.091568191242782,2,10.0,2,9.691924618138444,2,10.0,2,6.618198531856053,1,8.454603992273022,2,10.942986713853614,2,0.0,0,4.847604822464365,1,10.0,2,8.749772520473154,2,10.0,2,7.5643622686793535,2,0.0,0,10.0,2
457,0,3,4,5,3,3,1,3,1,0,4,0.0,3,2,4,4,0,0.00085,0.09183673469387756,3,3,0,1,2,2,3,1970,1,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,3,3,2,0,3,0,0,0,2,4,0,40,3,3,0,1,0,0,0,0,0,0,1,3,0,1,2,1,2,3,2,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3602941176470588,0,2,2,4,0,0,2,5,1,1,0,5,0,0,0,6,0.007692307692307693,2,5.5780957446808515,137.21428571428572,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,-1,2,1,0,1,3,2,0.0,8.3,8.3,1.51,0,10.0,2,7.32,2,10.0,2,2.1,0,4.86,1,3.86,1,6.93,2,2.77,1,10.0,2,7.23,2.0,10,2,1.19,0,6.55,2,7.7,1,6.28,1,4.09,1,7.82,1,5.32,1,11.17,2,4.42,1,6.46,2,8.41,2,8.32,2,10.0,2,8.26,2,10.0,2,6.46,1,8.18,2,10.94,2,0.0,0,7.02,2,10.0,2,9.28,2,10.0,2,5.4,1,5.3,1,2.11,0
458,0,3,4,5,3,3,1,2,3,2,4,0.0,3,4,4,2,1,0.086,0.09183673469387756,3,3,0,0,2,2,1,2207,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,1,2,2,6,0,0,0,1,1,0,0,20,2,0,0,0,0,0,0,0,3,0,0,3,0,0,2,1,1,2,4,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.3602941176470588,2,2,1,4,0,0,4,0,1,0,1,5,0,0,0,6,0.0,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,3,0,0,2,-1,1,2,0,1,2,2,7.7,31.0,23.3,0.52,0,0.0,0,7.43,2,10.0,2,-0.49,0,4.71,1,3.52,1,6.42,2,0.26,0,4.62,1,4.04,1.0,4,1,5.15,1,7.34,2,6.61,1,4.15,1,1.79,0,0.0,0,0.0,0,6.52,2,0.0,0,3.09,1,6.54,2,0.0,0,0.0,0,0.0,0,0.0,0,7.21,2,8.73,2,10.94,2,0.0,0,5.27,1,10.0,2,9.08,2,10.0,2,0.0,0,5.13,1,5.05,1
459,0,3,4,5,3,1,1,2,3,2,3,0.0,2,3,4,1,0,0.75,0.09183673469387756,3,3,0,2,0,2,3,2202,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,3,2,1,5,0,2,0,2,0,0,0,7,2,0,0,0,0,0,0,2,3,2,0,2,0,0,2,2,1,2,3,4,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.3602941176470588,2,2,1,4,0,0,3,1,1,0,0,5,0,0,0,6,0.0,0,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,3,1,2,2,-1,1,2,0,2,2,2,6.0,58.3,52.3,4.21,1,10.0,2,5.0,1,3.63,1,1.61,0,0.0,0,4.53,1,2.99,1,1.74,0,4.62,1,4.17,1.0,4,1,7.74,2,5.67,1,8.16,1,4.14,1,10.0,2,0.0,0,0.0,0,6.35,2,0.0,0,6.4,2,4.31,2,0.0,0,0.0,0,0.0,0,0.0,0,7.28,2,4.04,1,2.46,1,0.0,0,5.49,1,10.0,2,9.2,2,10.0,2,0.0,0,5.57,1,1.55,0
462,0,1,4,4,3,3,2,3,0,2,4,0.0,2,4,5,3,1,0.1,0.09183673469387756,3,3,1,0,0,3,3,2065,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,2,2,0,3,0,0,1,0,4,0,0,23,3,0,0,0,0,4,3,1,2,2,1,3,2,0,1,0,1,1,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0.3602941176470588,1,2,2,3,1,2,2,0,1,0,1,5,0,0,0,6,0.007692307692307693,0,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,3,-1,2,3,0,1,0,-1,0.0,14.0,14.0,0.87,0,3.65,1,6.67,2,6.74,2,0.12,0,5.17,1,4.14,1,10.0,2,0.25,0,10.0,2,4.04,1.0,10,2,3.85,0,7.48,2,7.56,1,5.13,1,3.53,1,8.99,2,0.0,0,8.83,2,0.0,0,6.59,2,6.87,2,0.0,0,0.0,0,0.0,0,0.0,0,9.1,2,8.68,2,3.38,1,0.0,0,-14.6,0,0.0,0,9.69,2,10.0,2,0.0,0,4.73,1,5.09,1
463,0,2,3,4,3,0,0,2,2,2,3,0.0,2,3,2,4,3,0.2,0.09183673469387756,3,3,1,0,2,3,5,2082,0,5,0,2,0.027586206896551724,0.0,0.2857142857142857,0.0,0.0,0.0,3,0,0,2,0,2,2,0,3,1,1,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.3602941176470588,2,2,0,3,0,2,4,0,1,0,1,5,0,0,0,6,0.0,0,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.5,0.6666666666666666,0.0,0.6666666666666666,0.4166666666666667,0.0,3,1,-1,-1,-1,2,4,-1,2,1,-1,9.3,66.23146067415729,62.378282828282835,9.209486166007906,2,0.0,0,0.0,0,0.0,0,6.51860744297719,1,0.0,0,10.0,2,0.0,0,10.0,2,4.017094017094017,1,0.25963808025177026,0.0,6,2,9.825542682114797,2,4.547504756857595,1,0.0,0,2.656728606907386,0,1.8004785734651476,0,0.0,0,0.0,0,0.0,0,0.0,0,3.478969412259043,1,3.408693289808504,1,0.0,0,0.0,0,0.0,0,0.0,0,7.430634980210417,2,0.0,0,0.9875736235795585,0,0.0,0,1.6305209693226446,0,2.760126044766192,0,8.434334243251438,1,10.0,2,0.0,0,6.1013670020198845,1,2.7434530706836613,0
465,0,0,3,5,3,3,1,2,3,2,3,0.0,6,3,2,1,0,0.634,0.09183673469387756,3,3,0,1,2,3,5,2032,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,3,2,0,3,0,4,0,0,2,0,0,7,2,0,0,0,0,0,0,0,4,2,1,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.3602941176470588,2,2,1,4,0,0,4,5,1,0,1,5,0,0,0,6,0.0,0,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.4444444444444444,0.0,0.6666666666666666,0.0,0.8333333333333334,3,1,0,2,-1,2,4,0,2,1,2,6.0,57.7,51.7,6.28,1,10.0,2,0.0,0,0.0,0,3.52,1,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,0.07,0.0,4,1,10.04,2,4.26,1,0.0,0,1.83,0,5.24,1,0.0,0,0.0,0,0.0,0,0.0,0,0.42,0,7.56,2,0.0,0,0.0,0,0.0,0,0.0,0,7.15,2,9.69,2,2.11,1,10.0,2,1.65,0,10.0,2,8.66,2,10.0,2,0.0,0,7.21,2,0.0,0
468,0,0,4,5,1,3,1,3,1,0,2,0.0,3,5,5,1,1,0.0356,0.09183673469387756,3,3,1,1,2,3,5,2180,0,5,0,0,0.027586206896551724,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,3,1,2,0,0,3,0,1,4,0,2,7,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,2,0,1,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.3602941176470588,2,2,1,3,0,1,4,5,1,0,3,3,1,0,0,6,0.007692307692307693,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.6666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,1,2,0,3,-1,2,2,0,2,0,2,5.0,85.7,80.7,3.05,1,4.02,1,5.09,1,3.15,1,0.89,0,0.0,0,6.32,2,0.0,0,-0.05,0,10.0,2,2.29,1.0,10,2,7.58,2,5.1,1,8.59,2,2.79,0,0.0,0,0.0,0,0.0,0,4.04,1,5.57,1,4.13,1,6.77,2,0.0,0,0.0,0,0.0,0,0.0,0,8.76,2,8.6,2,10.94,2,0.0,0,5.15,1,10.0,2,9.56,2,10.0,2,0.0,0,0.0,0,2.62,0
